assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
30,15,41,0.51018,5,72,17,Schenn,2,57,8475170,1,47,0.65277,C,2,6,20242025,0,0,0.13178,L,129,Brayden Schenn,STL,1048.5694
30,14,36,0.51858,2,78,17,Danault,0,18,8476479,12,47,0.60256,C,3,9,20232024,0,2,0.10691,L,159,Phillip Danault,LAK,1081.2692
30,6,28,0.0,2,53,17,Nichushkin,0,2,8477501,15,47,0.88679,R,10,16,20222023,1,3,0.10759,L,158,Valeri Nichushkin,COL,1216.2641
31,15,40,,6,76,16,Faulk,1,43,8475753,41,47,0.61842,D,1,7,20212022,0,0,0.0958,R,167,Justin Faulk,STL,1391.5789
32,13,37,,3,79,15,Harley,3,18,8481581,28,47,0.59493,D,1,9,20232024,1,1,0.10416,L,144,Thomas Harley,DAL,1261.0126
32,12,34,0.33333,2,68,15,Barabanov,0,20,8482222,-30,47,0.69117,L,3,13,20222023,0,0,0.125,L,120,Alexander Barabanov,SJS,1083.1911
33,12,35,0.37219,1,68,14,Buchnevich,0,23,8477402,5,47,0.69117,L,2,11,20242025,0,1,0.11023,L,127,Pavel Buchnevich,STL,1134.6176
34,11,31,,2,80,13,Skjei,0,40,8476869,15,47,0.5875,D,1,12,20232024,1,4,0.07027,L,185,Brady Skjei,CAR,1276.6875
34,8,32,,2,80,13,Hanifin,0,24,8478396,19,47,0.5875,D,5,13,20232024,0,2,0.07926,L,164,Noah Hanifin,"CGY,VGK",1416.8375
35,11,34,,3,74,12,McAvoy,2,86,8479325,4,47,0.63513,D,1,13,20232024,0,0,0.09022,R,133,Charlie McAvoy,BOS,1490.7567
38,8,45,0.5,1,80,9,Domi,0,118,8477503,10,47,0.5875,C,1,2,20232024,0,0,0.06569,L,137,Max Domi,TOR,827.1
38,5,22,,1,82,9,Hughes,1,28,8482684,-25,47,0.57317,D,4,25,20232024,0,0,0.06666,L,135,Luke Hughes,NJD,1288.4146
39,5,31,,1,82,8,Faber,0,26,8482122,-1,47,0.57317,D,3,16,20232024,0,0,0.05882,R,136,Brock Faber,MIN,1498.4512
41,5,27,,2,74,6,Klingberg,2,34,8475906,-28,47,0.63513,D,1,20,20212022,0,0,0.04316,R,139,John Klingberg,DAL,1332.5405
16,18,30,0.1875,5,70,30,Dorofeyev,0,28,8481604,-2,46,0.65714,L,12,16,20242025,0,0,0.14218,L,211,Pavel Dorofeyev,VGK,983.7714
18,19,33,0.48507,3,76,28,Lee,0,34,8475314,-11,46,0.60526,L,9,13,20212022,0,0,0.1761,L,159,Anders Lee,NYI,997.6842
22,16,34,0.41935,3,74,24,Skinner,1,34,8475784,-2,46,0.62162,L,8,12,20232024,0,0,0.11374,L,211,Jeff Skinner,BUF,959.7702
22,15,32,0.54294,2,82,24,Paul,0,27,8477426,-16,46,0.56097,L,9,14,20232024,0,0,0.15686,L,153,Nick Paul,TBL,1035.5975
22,20,41,0.40454,3,76,24,Sharangovich,0,23,8481068,-14,46,0.60526,C,2,3,20212022,2,2,0.14285,L,168,Yegor Sharangovich,NJD,990.4605
23,12,28,0.50943,6,71,23,Boeser,1,20,8478444,-5,46,0.64788,R,11,17,20212022,0,1,0.11794,R,195,Brock Boeser,VAN,1115.9436
24,18,31,0.0,4,56,22,Johnson,0,14,8482660,-4,46,0.82142,C,3,12,20242025,1,3,0.20952,L,105,Kent Johnson,CBJ,1044.1964
24,14,27,1.0,4,72,22,Kuzmenko,1,12,8483808,-9,46,0.63888,L,8,19,20232024,0,0,0.18181,R,121,Andrei Kuzmenko,"VAN,CGY",893.0555
25,15,32,0.4,3,66,21,Sprong,0,14,8478466,13,46,0.69696,R,6,14,20222023,0,0,0.14285,R,147,Daniel Sprong,SEA,685.1363
26,15,33,0.49347,3,82,20,Schenn,2,56,8475170,-22,46,0.56097,C,4,12,20232024,1,1,0.11764,L,170,Brayden Schenn,STL,1066.8536
26,18,34,0.5,2,81,20,Rust,1,31,8475810,-4,46,0.5679,R,2,11,20222023,0,1,0.09478,R,211,Bryan Rust,PIT,1073.9753
27,12,26,0.4423,7,80,19,Johansson,1,8,8475149,3,46,0.575,L,5,18,20222023,2,2,0.13868,L,137,Marcus Johansson,"WSH,MIN",989.4
27,9,28,0.39759,3,61,19,Zucker,0,55,8475722,2,46,0.75409,L,10,18,20242025,0,0,0.16666,L,114,Jason Zucker,BUF,967.459
27,18,41,0.45846,3,81,19,Frost,0,24,8480028,-12,46,0.5679,C,1,5,20222023,0,0,0.12258,L,155,Morgan Frost,PHI,980.5802
28,14,34,0.55218,2,82,18,Benn,2,88,8473994,-13,46,0.56097,L,3,11,20212022,1,1,0.0989,L,182,Jamie Benn,DAL,1004.8292
29,12,30,0.34285,5,71,17,Verhaeghe,0,38,8477409,-19,46,0.64788,C,5,16,20242025,0,0,0.0787,L,216,Carter Verhaeghe,FLA,1079.9859
29,15,34,0.21428,2,81,17,Garland,1,31,8478856,-5,46,0.5679,R,2,12,20222023,0,0,0.10179,R,167,Conor Garland,VAN,906.8271
31,11,32,0.45503,3,62,15,Malkin,1,40,8471215,-22,46,0.74193,C,4,14,20242025,0,0,0.13888,L,108,Evgeni Malkin,PIT,1074.1129
35,6,29,,0,80,11,Severson,0,57,8476923,-14,46,0.575,D,5,16,20212022,0,1,0.06962,R,158,Damon Severson,NJD,1416.2875
35,7,29,,0,59,11,Dunn,0,78,8478407,8,46,0.77966,D,4,16,20232024,0,1,0.09166,L,120,Vince Dunn,SEA,1385.2203
41,4,34,,0,70,5,Carlson,0,20,8474590,24,46,0.65714,D,1,12,20242025,0,0,0.03472,R,144,John Carlson,WSH,1417.6142
19,19,34,0.54689,3,68,26,Jenner,1,51,8476432,-32,45,0.66176,C,7,11,20222023,0,0,0.12149,L,214,Boone Jenner,CBJ,1212.4411
20,20,32,0.5238,1,67,25,Toffoli,0,14,8475726,-19,45,0.67164,C,5,13,20242025,0,0,0.1269,R,197,Tyler Toffoli,SJS,1003.8656
20,21,33,0.0,4,66,25,Knies,0,37,8482720,-4,45,0.68181,L,4,11,20242025,0,1,0.20491,L,122,Matthew Knies,TOR,1110.4393
21,18,37,0.40243,3,77,24,Crouse,0,35,8478474,-3,45,0.58441,L,6,8,20222023,0,0,0.15894,L,151,Lawson Crouse,ARI,1065.2467
22,11,27,0.51407,6,70,23,Stamkos,1,42,8474564,-25,45,0.64285,C,12,18,20242025,0,0,0.15131,R,152,Steven Stamkos,NSH,1081.2428
23,18,36,0.38709,2,70,22,Palmieri,0,16,8475151,-6,45,0.64285,C,4,8,20242025,0,1,0.15384,R,143,Kyle Palmieri,NYI,1107.2142
23,19,38,0.49241,2,76,22,Bjugstad,1,59,8475760,11,45,0.5921,C,2,6,20232024,1,1,0.13333,R,165,Nick Bjugstad,ARI,1046.6842
23,18,38,0.43508,4,81,22,Roslovic,1,12,8478458,2,45,0.55555,C,4,7,20212022,0,0,0.16793,R,131,Jack Roslovic,CBJ,856.8765
23,19,40,0.39778,4,74,22,Chytil,1,30,8480078,15,45,0.6081,C,3,5,20222023,0,0,0.12429,L,177,Filip Chytil,NYR,881.027
24,17,37,0.56567,2,71,21,Stastny,0,14,8471669,14,45,0.6338,C,4,8,20212022,0,0,0.14893,L,141,Paul Stastny,WPG,1066.9859
24,11,29,0.49729,1,74,21,Okposo,0,43,8473449,-15,45,0.6081,R,8,14,20212022,2,2,0.12068,R,174,Kyle Okposo,BUF,1006.6081
24,16,35,0.46962,3,74,21,Hartman,0,72,8477451,4,45,0.6081,R,5,10,20232024,0,0,0.12138,R,173,Ryan Hartman,MIN,991.0
25,13,28,0.48571,3,81,20,Kubalik,1,24,8477330,-15,45,0.55555,L,7,17,20222023,0,0,0.11494,L,174,Dominik Kubalik,DET,894.8148
25,15,35,0.30508,1,81,20,Bjorkstrand,1,16,8477416,-1,45,0.55555,R,5,10,20222023,0,0,0.10101,R,198,Oliver Bjorkstrand,SEA,937.4074
25,18,43,0.37037,3,59,20,Barbashev,1,10,8477964,22,45,0.76271,C,2,2,20242025,0,0,0.20833,L,96,Ivan Barbashev,VGK,1005.9491
25,15,36,0.49197,3,79,20,Cirelli,1,38,8478519,2,45,0.56962,C,3,7,20232024,2,2,0.15503,L,129,Anthony Cirelli,TBL,1111.1265
26,15,38,0.56992,2,76,19,Carter,1,38,8470604,-8,45,0.5921,C,3,6,20212022,1,1,0.095,R,200,Jeff Carter,PIT,1060.25
26,16,40,0.42528,3,82,19,Barbashev,0,42,8477964,15,45,0.54878,C,3,5,20232024,0,0,0.15573,L,122,Ivan Barbashev,VGK,966.7926
27,12,33,0.422,1,71,18,Novak,0,8,8478438,-3,45,0.6338,C,6,12,20232024,0,0,0.15929,L,113,Thomas Novak,NSH,852.0422
27,15,39,0.45,3,82,18,Dube,1,47,8479346,-6,45,0.54878,C,1,4,20222023,2,2,0.1192,L,151,Dillon Dube,CGY,909.6585
28,12,26,0.29411,4,74,17,Raymond,0,24,8482078,-17,45,0.6081,L,5,19,20222023,0,0,0.12686,R,134,Lucas Raymond,DET,1042.554
29,15,40,0.526,0,82,16,Coyle,0,30,8475745,29,45,0.54878,C,0,0,20222023,1,5,0.1151,R,139,Charlie Coyle,BOS,1019.1829
29,14,39,0.38194,2,82,16,Barbashev,0,42,8477964,1,45,0.54878,C,2,5,20222023,0,1,0.12698,L,126,Ivan Barbashev,"STL,VGK",1005.3658
29,8,28,0.31304,5,80,16,Eklund,2,30,8482667,-45,45,0.5625,L,8,16,20232024,0,1,0.125,L,128,William Eklund,SJS,1119.725
30,8,29,0.4751,1,64,15,Pettersson,0,14,8480012,-10,45,0.70312,C,7,16,20242025,0,0,0.13761,L,109,Elias Pettersson,VAN,1119.625
30,14,32,,3,68,15,Harley,2,14,8481581,27,45,0.66176,D,1,13,20242025,0,0,0.1,L,150,Thomas Harley,DAL,1400.7794
31,10,29,0.61538,3,69,14,Giroux,0,16,8473512,-4,45,0.65217,R,4,15,20242025,0,1,0.11111,R,126,Claude Giroux,OTT,1117.3188
32,9,30,0.47795,3,82,13,Kerfoot,0,26,8477021,-15,45,0.54878,C,2,12,20232024,2,3,0.12621,L,103,Alexander Kerfoot,ARI,1046.0487
32,9,25,,3,66,13,Sergachev,2,26,8479410,-6,45,0.68181,D,3,19,20242025,1,1,0.11607,L,112,Mikhail Sergachev,UTA,1518.2727
34,8,41,,3,79,11,Ekholm,0,47,8475218,44,45,0.56962,D,2,3,20232024,1,1,0.06214,L,177,Mattias Ekholm,EDM,1262.962
19,20,35,0.42105,3,77,25,Hagel,0,31,8479542,-18,44,0.57142,L,4,6,20212022,1,3,0.2,L,125,Brandon Hagel,"CHI,TBL",981.4025
20,21,36,0.47945,3,77,24,Kane,1,85,8475169,-4,44,0.57142,L,2,7,20232024,1,1,0.10909,L,220,Evander Kane,EDM,1006.6103
20,20,39,0.48717,5,75,24,Niederreiter,0,34,8475799,29,44,0.58666,R,4,5,20212022,0,0,0.16666,L,144,Nino Niederreiter,CAR,890.3866
20,17,27,0.32941,0,82,24,Zetterlund,0,33,8480188,-34,44,0.53658,L,6,16,20232024,1,1,0.11764,R,204,Fabian Zetterlund,SJS,1131.3658
21,15,34,0.53589,3,59,23,Jenner,0,22,8476432,-11,44,0.74576,C,8,10,20212022,0,0,0.14375,L,160,Boone Jenner,CBJ,1227.8813
21,20,36,0.27272,0,74,23,Mantha,0,25,8477511,11,44,0.59459,R,3,8,20232024,0,0,0.20353,L,113,Anthony Mantha,"WSH,VGK",853.4459
21,15,27,0.30769,2,64,23,Boeser,0,16,8478444,-22,44,0.6875,R,8,17,20242025,0,0,0.19008,R,121,Brock Boeser,VAN,1081.4375
23,17,35,0.3,2,79,21,Eberle,0,14,8474586,-28,44,0.55696,R,4,9,20212022,0,0,0.12804,R,164,Jordan Eberle,SEA,1077.1392
24,16,30,0.38026,2,82,20,Cooley,1,18,8483431,-13,44,0.53658,C,3,13,20232024,1,1,0.13245,L,151,Logan Cooley,ARI,948.8902
25,17,40,0.43483,4,69,19,Byfield,3,38,8482124,14,44,0.63768,R,1,3,20242025,1,1,0.14179,L,134,Quinton Byfield,LAK,1113.3768
26,16,40,0.53846,3,78,18,Haula,0,47,8475287,19,44,0.5641,L,2,4,20212022,0,0,0.12765,L,141,Erik Haula,BOS,905.6025
26,16,36,0.44652,4,65,18,Lundell,0,18,8482113,33,44,0.67692,C,1,4,20212022,1,4,0.144,L,125,Anton Lundell,FLA,944.2307
27,11,32,0.42465,3,78,17,Eberle,1,17,8474586,1,44,0.5641,R,6,12,20232024,0,0,0.10119,R,168,Jordan Eberle,SEA,1046.6923
27,14,32,0.44827,5,58,17,Zuccarello,0,20,8475692,3,44,0.75862,R,3,12,20242025,0,0,0.13178,L,129,Mats Zuccarello,MIN,1175.6379
27,14,30,0.4186,3,46,17,Batherson,1,32,8480208,4,44,0.95652,R,3,14,20212022,0,0,0.15454,R,110,Drake Batherson,OTT,1135.7173
28,15,36,0.55291,4,70,16,Benn,1,66,8473994,4,44,0.62857,L,1,8,20242025,0,0,0.13559,L,118,Jamie Benn,DAL,921.4714
28,13,34,0.4909,5,82,16,Coyle,2,32,8475745,-6,44,0.53658,C,3,9,20212022,0,1,0.12213,R,131,Charlie Coyle,BOS,1044.4756
29,8,29,0.56362,4,75,15,Lindholm,0,25,8477496,-14,44,0.58666,C,6,12,20232024,1,3,0.0867,R,173,Elias Lindholm,"CGY,VAN",1181.6133
29,10,29,0.29508,2,71,15,Perfetti,0,18,8482149,16,44,0.61971,C,5,15,20242025,0,0,0.12295,L,122,Cole Perfetti,WPG,896.1971
30,12,33,0.3909,1,74,14,Bailey,0,6,8474573,-7,44,0.59459,R,2,11,20212022,0,0,0.16091,L,87,Josh Bailey,NYI,1013.3783
30,13,39,0.5,4,76,14,Gaudreau,1,8,8477919,12,44,0.57894,C,1,3,20212022,0,2,0.10606,R,132,Frederick Gaudreau,MIN,978.8289
31,9,27,,0,80,13,Pietrangelo,0,42,8474565,7,44,0.55,D,3,13,20212022,1,4,0.05726,R,227,Alex Pietrangelo,VGK,1478.925
33,7,32,0.44994,2,77,11,Roslovic,1,10,8478458,-14,44,0.57142,C,2,9,20222023,2,3,0.08943,R,123,Jack Roslovic,CBJ,986.7922
34,9,35,,3,81,10,Sanheim,0,48,8477948,-20,44,0.5432,D,0,5,20232024,1,4,0.06849,L,146,Travis Sanheim,PHI,1428.3209
36,6,39,,2,80,8,Weegar,0,81,8477346,40,44,0.55,D,1,3,20212022,1,2,0.0394,R,203,MacKenzie Weegar,FLA,1402.35
16,25,37,0.42857,5,59,27,Lehkonen,0,26,8477476,33,43,0.72881,L,1,5,20242025,1,1,0.216,L,125,Artturi Lehkonen,COL,1240.1016
20,18,30,0.5,3,67,23,Caufield,2,10,8481540,-24,43,0.64179,R,5,13,20212022,0,0,0.12234,R,188,Cole Caufield,MTL,1000.8208
21,19,37,0.42264,1,70,22,Fantilli,0,14,8484166,-4,43,0.61428,C,2,4,20242025,1,2,0.1375,L,160,Adam Fantilli,CBJ,1063.0285
22,16,37,0.30769,2,80,21,Bertuzzi,0,53,8477479,2,43,0.5375,L,5,6,20232024,0,0,0.13125,L,160,Tyler Bertuzzi,TOR,962.7375
23,15,35,0.2,4,78,20,Dadonov,2,18,8474149,4,43,0.55128,R,5,8,20212022,0,0,0.11299,L,177,Evgenii Dadonov,VGK,949.3333
24,17,37,0.4074,5,71,19,Sheary,0,14,8477839,-2,43,0.60563,L,2,6,20212022,0,0,0.14728,L,129,Conor Sheary,WSH,917.1549
24,12,35,0.47409,2,82,19,Rodrigues,0,14,8478542,3,43,0.52439,C,7,8,20212022,0,0,0.07818,R,243,Evan Rodrigues,PIT,950.2195
24,15,32,0.51056,4,82,19,Hayton,2,42,8480849,-5,43,0.52439,C,4,10,20222023,0,1,0.10674,L,178,Barrett Hayton,ARI,1049.8658
25,10,27,0.4726,0,78,18,Laughton,0,50,8476872,-9,43,0.55128,C,5,9,20222023,3,7,0.10588,L,170,Scott Laughton,PHI,1097.1025
25,15,31,0.66666,1,76,18,Sprong,0,22,8478466,-5,43,0.56578,R,3,12,20232024,0,0,0.1125,R,160,Daniel Sprong,DET,720.0263
25,13,29,,6,65,18,Chychrun,1,46,8479345,24,43,0.66153,D,5,14,20242025,0,0,0.11464,L,157,Jakob Chychrun,WSH,1255.9538
25,14,31,0.51428,2,82,18,Kotkaniemi,0,50,8480829,10,43,0.52439,C,3,11,20222023,1,1,0.13953,L,129,Jesperi Kotkaniemi,CAR,884.1585
25,9,26,0.25,2,63,18,Svechnikov,0,53,8480830,-8,43,0.68253,R,9,17,20242025,0,0,0.10778,L,167,Andrei Svechnikov,CAR,1048.5873
25,12,32,0.49503,0,64,18,McTavish,0,36,8482745,2,43,0.67187,C,6,11,20242025,0,0,0.13138,L,137,Mason McTavish,ANA,1003.6562
26,15,37,0.35714,1,82,17,Mangiapane,0,40,8478233,12,43,0.52439,L,2,4,20222023,0,2,0.0934,L,182,Andrew Mangiapane,CGY,1009.3048
26,12,31,0.44527,3,51,17,Novak,1,8,8478438,5,43,0.84313,C,5,12,20222023,0,0,0.18279,L,93,Thomas Novak,NSH,879.196
26,13,34,0.46518,4,76,17,Cirelli,1,70,8478519,15,43,0.56578,C,3,8,20212022,1,1,0.11643,L,146,Anthony Cirelli,TBL,1098.7368
26,15,37,0.41866,1,82,17,Luostarinen,0,28,8480185,19,43,0.52439,C,2,5,20222023,0,1,0.12878,L,132,Eetu Luostarinen,FLA,959.1463
26,10,29,0.42344,1,80,17,McTavish,0,44,8482745,-19,43,0.5375,C,7,14,20222023,0,0,0.10559,L,161,Mason McTavish,ANA,922.4625
27,13,35,0.27777,1,66,16,Slafkovský,0,33,8483515,-1,43,0.65151,L,3,8,20242025,0,0,0.14414,L,111,Juraj Slafkovský,MTL,1033.1666
29,10,31,0.51318,2,42,14,Monahan,0,14,8477497,18,43,1.0238,C,4,9,20242025,0,3,0.13084,L,107,Sean Monahan,CBJ,1165.9285
29,10,34,0.53191,5,72,14,Zacha,2,21,8478401,-2,43,0.59722,C,2,6,20242025,2,3,0.11666,L,120,Pavel Zacha,BOS,1156.3055
31,10,39,,4,82,12,Nurse,1,64,8477498,26,43,0.52439,D,0,1,20222023,2,3,0.05911,L,203,Darnell Nurse,EDM,1409.7439
31,10,35,,1,81,12,Bouchard,0,28,8480803,10,43,0.53086,D,2,7,20212022,0,1,0.05853,R,205,Evan Bouchard,EDM,1188.2962
33,5,22,,0,82,10,Burns,0,20,8470613,19,43,0.52439,D,4,20,20232024,1,1,0.05405,R,185,Brent Burns,CAR,1290.0487
34,5,23,,1,64,9,Krug,0,48,8476792,23,43,0.67187,D,3,19,20212022,1,1,0.07563,L,119,Torey Krug,STL,1233.5781
34,9,38,,2,79,9,Miller,0,47,8480817,12,43,0.5443,D,0,3,20222023,0,2,0.07964,L,113,K'Andre Miller,NYR,1317.1265
16,21,37,0.42857,7,82,26,Saad,2,20,8476438,-4,42,0.51219,L,5,5,20232024,0,0,0.18055,L,144,Brandon Saad,STL,930.1829
17,19,30,0.25,7,64,25,Hyman,1,28,8475786,14,42,0.65625,L,6,12,20242025,0,0,0.1344,R,186,Zach Hyman,EDM,1146.8125
17,22,38,0.45454,8,77,25,DeBrusk,2,10,8478498,6,42,0.54545,L,3,4,20212022,0,0,0.13586,L,184,Jake DeBrusk,BOS,902.1818
18,19,30,0.36956,1,73,24,Duclair,0,34,8477407,-8,42,0.57534,L,5,12,20232024,0,0,0.18604,L,129,Anthony Duclair,"SJS,TBL",946.4246
19,18,35,0.6,3,74,23,Foligno,1,112,8475220,25,42,0.56756,L,5,7,20212022,0,0,0.23469,L,98,Marcus Foligno,MIN,984.4729
19,16,31,0.31111,2,81,23,Crouse,0,36,8478474,-7,42,0.51851,L,7,10,20232024,0,1,0.1345,L,171,Lawson Crouse,ARI,1009.0246
19,14,29,0.32911,1,78,23,Marchenko,0,14,8480893,-5,42,0.53846,R,9,13,20232024,0,0,0.11917,R,193,Kirill Marchenko,CBJ,984.8333
22,11,22,0.43617,5,41,20,Malkin,1,24,8471215,-10,42,1.02439,C,9,20,20212022,0,0,0.15503,L,129,Evgeni Malkin,PIT,1099.7804
22,12,31,0.46666,1,61,20,Voronkov,0,43,8481716,14,42,0.68852,L,8,11,20242025,0,0,0.15625,L,128,Dmitri Voronkov,CBJ,1037.3114
23,13,31,0.55533,0,58,19,Henrique,0,14,8474641,-2,42,0.72413,C,6,11,20212022,0,0,0.13475,L,141,Adam Henrique,ANA,1045.1724
23,15,29,0.0,2,50,19,Forsberg,0,20,8476887,-4,42,0.84,L,4,13,20222023,0,0,0.12101,R,157,Filip Forsberg,NSH,1048.32
23,14,32,0.51715,3,64,19,McTavish,1,86,8482745,-23,42,0.65625,C,4,8,20232024,1,2,0.14615,L,130,Mason McTavish,ANA,976.5468
24,12,29,0.28571,4,70,18,Garland,2,50,8478856,-8,42,0.6,R,6,13,20242025,0,0,0.1192,R,151,Conor Garland,VAN,1125.3
25,15,38,0.51881,1,66,17,McLeod,0,14,8480802,9,42,0.63636,C,0,1,20242025,2,3,0.22077,L,77,Ryan McLeod,BUF,999.2727
25,14,35,0.35423,2,82,17,Mercer,0,28,8482110,-25,42,0.51219,C,2,5,20212022,1,2,0.11038,R,154,Dawson Mercer,NJD,992.4756
26,10,29,0.56681,3,67,16,O'Reilly,0,13,8475158,-22,42,0.62686,C,6,13,20242025,0,0,0.12403,L,129,Ryan O'Reilly,NSH,1139.2537
26,12,34,0.51716,1,70,16,Lundell,0,32,8482113,16,42,0.6,C,2,6,20242025,2,2,0.12307,L,130,Anton Lundell,FLA,995.9714
31,7,23,,1,70,11,DeAngelo,1,73,8477950,-27,42,0.6,D,4,19,20222023,0,0,0.06321,R,174,Anthony DeAngelo,PHI,1323.5142
33,3,24,,1,76,9,Fowler,0,14,8475764,-9,42,0.55263,D,6,18,20212022,0,0,0.07258,L,124,Cam Fowler,ANA,1464.9736
33,7,36,0.49807,2,82,9,Copp,1,25,8477429,2,42,0.51219,C,1,5,20222023,1,1,0.075,L,120,Andrew Copp,DET,1089.3048
33,6,24,,0,82,9,Seider,0,51,8481542,-7,42,0.51219,D,3,17,20232024,0,1,0.06666,R,135,Moritz Seider,DET,1341.5731
35,7,28,,2,70,7,Gustafsson,0,23,8476979,9,42,0.6,D,0,14,20222023,0,0,0.05737,L,122,Erik Gustafsson,"WSH,TOR",1186.3714
37,3,27,,1,47,5,Theodore,0,6,8477447,4,42,0.89361,D,2,15,20232024,0,0,0.04761,L,105,Shea Theodore,VGK,1325.2978
37,3,25,,1,82,5,Seider,0,40,8481542,-11,42,0.51219,D,1,15,20222023,1,2,0.03571,R,140,Moritz Seider,DET,1388.9268
38,3,33,,0,79,4,Slavin,0,10,8476958,35,42,0.53164,D,1,7,20212022,0,2,0.02424,L,165,Jaccob Slavin,CAR,1411.7974
17,20,34,0.61538,2,78,24,Niederreiter,0,22,8475799,-13,41,0.52564,R,4,7,20222023,0,0,0.13259,L,181,Nino Niederreiter,"NSH,WPG",977.2051
17,21,37,0.41666,5,81,24,Jeannot,1,130,8479661,2,41,0.50617,L,2,3,20212022,1,1,0.19354,L,124,Tanner Jeannot,NSH,959.2469
17,21,34,0.43283,3,82,24,Johnston,0,20,8482740,6,41,0.5,C,3,7,20222023,0,0,0.15,R,160,Wyatt Johnston,DAL,928.9024
18,12,25,0.32,3,71,23,DeBrusk,1,18,8478498,-12,41,0.57746,L,11,16,20242025,0,0,0.15646,L,147,Jake DeBrusk,VAN,1002.7746
18,18,32,0.46017,6,63,23,Vilardi,0,18,8480014,10,41,0.65079,C,5,9,20222023,0,0,0.18852,R,122,Gabriel Vilardi,LAK,936.2063
19,17,32,0.41176,1,81,22,Vatrano,1,66,8478366,-29,41,0.50617,R,5,9,20222023,0,0,0.09523,L,231,Frank Vatrano,ANA,1000.716
21,16,33,0.48214,5,71,20,Schwartz,0,22,8475768,-7,41,0.57746,C,4,8,20242025,0,0,0.12269,L,163,Jaden Schwartz,SEA,1084.8309
21,15,31,0.45569,2,70,20,Rakell,1,12,8476483,0,41,0.58571,R,5,10,20212022,0,0,0.10869,R,184,Rickard Rakell,"ANA,PIT",1079.1142
21,15,29,0.45454,2,69,20,Bennett,0,100,8477935,17,41,0.5942,C,5,12,20232024,0,0,0.11695,L,171,Sam Bennett,FLA,996.5942
21,18,38,0.45454,2,82,20,Foegele,0,47,8477998,3,41,0.5,L,1,1,20232024,1,2,0.0995,L,201,Warren Foegele,EDM,838.5487
21,16,35,0.42857,1,69,20,Vatrano,0,48,8478366,-7,41,0.5942,R,3,5,20242025,1,1,0.09389,L,213,Frank Vatrano,ANA,1069.6231
21,16,33,0.33333,4,81,20,Yamamoto,0,40,8479977,-1,41,0.50617,R,3,6,20212022,1,2,0.17543,R,114,Kailer Yamamoto,EDM,1012.2592
25,15,31,0.34285,3,81,16,Tolvanen,0,24,8480009,-15,41,0.50617,R,1,10,20232024,0,0,0.10457,L,153,Eeli Tolvanen,SEA,938.5308
26,14,37,0.4379,2,82,15,Strome,2,79,8476458,-30,41,0.5,C,1,4,20222023,0,0,0.11538,R,130,Ryan Strome,ANA,1022.378
27,10,31,0.5421,0,80,14,Haula,0,47,8475287,13,41,0.5125,L,2,7,20222023,2,3,0.08536,L,164,Erik Haula,NJD,997.8625
27,7,25,,2,82,14,Chychrun,0,60,8479345,-30,41,0.5,D,7,16,20232024,0,0,0.06862,L,204,Jakob Chychrun,OTT,1343.3902
28,6,24,,2,75,13,Gostisbehere,0,32,8476906,-5,41,0.54666,D,5,15,20222023,2,2,0.08387,L,155,Shayne Gostisbehere,"ARI,CAR",1249.0
28,12,34,,3,82,13,Forsling,0,40,8478055,19,41,0.5,D,1,5,20222023,0,2,0.0622,L,209,Gustav Forsling,FLA,1406.1463
28,11,33,0.46805,2,70,13,Roy,0,29,8478462,8,41,0.58571,C,1,7,20232024,1,1,0.11607,R,112,Nicolas Roy,VGK,927.1571
28,10,30,0.49453,1,71,13,Frost,0,22,8480028,4,41,0.57746,C,3,11,20232024,0,0,0.09629,L,135,Morgan Frost,PHI,949.6197
29,5,19,,3,64,12,Letang,3,30,8471724,-13,41,0.64062,D,6,21,20222023,1,1,0.07453,R,161,Kris Letang,PIT,1491.4531
30,9,26,0.4609,0,79,11,Strome,0,86,8476458,-20,41,0.51898,C,2,15,20232024,0,0,0.08396,R,131,Ryan Strome,ANA,947.9367
30,6,21,,0,68,11,Chabot,0,52,8478469,-11,41,0.60294,D,5,20,20222023,0,0,0.06666,L,165,Thomas Chabot,OTT,1498.3382
31,9,29,0.44531,1,79,10,Granlund,0,20,8475798,-15,41,0.51898,C,1,12,20222023,0,0,0.08264,L,121,Mikael Granlund,"NSH,PIT",1069.5189
32,6,25,,1,76,9,Durzi,0,63,8480434,-1,41,0.53947,D,3,16,20232024,0,0,0.06338,R,142,Sean Durzi,ARI,1363.171
33,6,32,,2,55,8,Theodore,1,18,8477447,16,41,0.74545,D,2,9,20222023,0,0,0.05882,L,136,Shea Theodore,VGK,1285.9818
34,4,19,,0,73,7,Barrie,0,18,8475197,3,41,0.56164,D,3,21,20212022,0,1,0.04697,R,149,Tyson Barrie,EDM,1137.7534
34,3,20,0.0,0,68,7,Weegar,0,31,8477346,14,41,0.60294,D,4,19,20242025,0,2,0.04575,R,153,MacKenzie Weegar,CGY,1433.3529
37,3,24,,1,65,4,Rielly,0,21,8476853,-9,41,0.63076,D,1,17,20222023,0,0,0.03174,L,126,Morgan Rielly,TOR,1302.2461
