assists,gamesPlayed,gamesStarted,fullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
2,39,32,Mario Gosselin,0,146,4.24504,Gosselin,19,,6,8447303,2,0.86787,959.0,19881989,L,1105.0,0,QUE,3.0,123815,11
1,29,28,Murray Bannerman,0,116,4.17587,Bannerman,12,,0,8445249,1,0.86681,755.0,19811982,R,871.0,1,CHI,4.0,100003,11
1,48,46,Gilles Gilbert,0,175,4.02088,Gilbert,24,,12,8447170,1,0.866,1131.0,19801981,L,1306.0,0,DET,9.0,156682,11
0,34,29,Don Edwards,0,115,4.08816,Edwards,15,,4,8446597,0,0.86581,742.0,19841985,L,857.0,1,CGY,2.0,101268,11
1,32,28,Dan Bouchard,0,107,3.79832,Bouchard,14,,38,8445609,1,0.86438,682.0,19851986,L,789.0,2,WIN,2.0,101413,11
1,34,32,Ron Grahame,0,136,4.21665,Grahame,19,,6,8447344,1,0.86192,849.0,19781979,L,985.0,0,LAK,2.0,116111,11
1,34,30,Corrado Micalef,0,106,3.63093,Micalef,13,,18,8449582,1,0.8607,655.0,19821983,R,761.0,2,DET,5.0,105097,11
0,36,31,Glenn Resch,0,136,4.18876,Resch,22,,14,8450802,0,0.85935,831.0,19851986,L,967.0,0,"NJD,PHI",0.0,116884,11
0,63,56,Craig Billington,0,254,4.59192,Billington,41,,8,8445470,0,0.85896,1547.0,19931994,L,1801.0,0,OTT,4.0,199132,11
0,41,33,Gilles Gratton,0,143,4.22708,Gratton,18,,13,8449984,0,0.85869,869.0,19761977,L,1012.0,0,NYR,7.0,121786,11
0,32,29,Darren Eliot,0,134,4.41794,Eliot,11,,0,8446637,0,0.85226,773.0,19841985,R,907.0,0,LAK,6.0,109191,11
3,37,32,Alain Chevrier,0,143,4.61944,Chevrier,18,,0,8446052,3,0.84963,808.0,19851986,L,951.0,0,NJD,2.0,111442,11
0,48,48,Bill Beveridge,0,144,2.88963,Beveridge,31,,0,8449821,0,,,19341935,L,,3,SLE,6.0,179400,11
0,47,47,Wilf Cude,0,122,2.48979,Cude,26,,0,8449861,0,,,19351936,L,,6,MTL,10.0,176400,11
0,41,41,Hap Holmes,0,100,2.32198,Holmes,26,,0,8449997,0,,,19261927,L,,6,DCG,4.0,155040,11
0,46,46,Ken McAuley,0,227,4.93478,McAuley,25,,0,8450027,0,,,19441945,R,,1,NYR,10.0,165600,11
0,22,22,John Ross Roach,0,91,4.07462,Roach,10,,0,8450103,0,,,19211922,L,,0,TSP,1.0,80400,11
0,47,47,Normie Smith,0,130,2.66211,Smith,25,,0,8450115,0,,,19371938,L,,3,DET,11.0,175800,11
0,12,12,Carey Price,0,24,2.06205,Price,2,0.0,0,8471679,0,0.93424,341.0,20152016,L,365.0,2,MTL,,41900,10
1,14,12,Braden Holtby,0,22,1.79351,Holtby,2,2.0,0,8474651,1,0.93373,310.0,20102011,L,332.0,2,WSH,,44159,10
0,12,12,Igor Shesterkin,0,29,2.51596,Shesterkin,2,0.0,0,8478048,0,0.9316,395.0,20192020,L,424.0,0,NYR,,41495,10
1,31,25,Jack Campbell,0,61,2.29788,Campbell,14,1.0,0,8475789,1,0.92781,784.0,20182019,L,845.0,2,LAK,,95566,10
0,26,24,Jimmy Howard,0,49,2.10493,Howard,11,1.0,2,8470657,0,0.9274,626.0,20162017,L,675.0,1,DET,,83803,10
1,23,18,Jonas Hiller,0,42,2.06036,Hiller,7,1.0,0,8473972,1,0.92733,536.0,20072008,R,578.0,0,ANA,,73385,10
1,21,19,Juuse Saros,0,47,2.35016,Saros,8,3.0,0,8477424,1,0.92345,567.0,20162017,L,614.0,1,NSH,,71995,10
0,26,23,Anders Nilsson,0,66,2.66801,Nilsson,10,4.0,0,8475195,0,0.92298,791.0,20162017,L,857.0,1,BUF,,89055,10
1,26,21,Ty Conklin,0,60,2.48073,Conklin,10,2.0,4,8469152,1,0.92146,704.0,20092010,L,764.0,4,STL,,87071,10
0,25,20,Thomas Greiss,0,50,2.286,Greiss,8,5.0,0,8471306,0,0.92012,576.0,20132014,L,626.0,2,PHX,,78740,10
1,19,16,Eric Comrie,0,44,2.57607,Comrie,5,1.0,0,8477480,1,0.92,506.0,20212022,L,550.0,1,WPG,,61489,10
0,33,25,Jussi Markkanen,0,65,2.38095,Markkanen,14,,2,8462255,0,0.91803,728.0,20032004,L,793.0,2,"NYR,EDM",3.0,98280,10
0,23,21,Mackenzie Blackwood,0,55,2.61103,Blackwood,10,0.0,0,8478406,0,0.91778,614.0,20182019,L,669.0,2,NJD,,75832,10
1,31,29,Andy Moog,0,72,2.44035,Moog,12,,14,8449681,1,0.91489,774.0,19941995,L,846.0,2,DAL,7.0,106214,10
0,19,17,Logan Thompson,0,49,2.67824,Thompson,5,3.0,0,8480313,0,0.91388,520.0,20212022,R,569.0,1,VGK,,65864,10
1,27,26,John Gibson,0,67,2.74878,Gibson,10,2.0,4,8476434,1,0.91315,694.0,20242025,L,760.0,0,ANA,,87748,10
0,24,22,Braden Holtby,0,61,2.77595,Holtby,10,1.0,2,8474651,0,0.91285,639.0,20212022,L,700.0,0,DAL,,79108,10
0,36,32,Curtis Sanford,0,86,2.60222,Sanford,18,4.0,0,8468166,0,0.91143,885.0,20112012,L,971.0,1,CBJ,,118975,10
0,31,29,Semyon Varlamov,0,87,2.91248,Varlamov,17,2.0,0,8473575,0,0.91104,891.0,20212022,L,978.0,2,NYI,,107537,10
1,20,18,Manny Legace,0,45,2.41668,Legace,6,,0,8459308,1,0.91053,458.0,20012002,L,503.0,1,DET,2.0,67034,10
0,26,23,Jacob Markstrom,0,62,2.62532,Markstrom,11,3.0,2,8474593,0,0.9104,630.0,20162017,L,692.0,0,VAN,,85018,10
0,29,27,Joe Daley,0,86,3.20102,Daley,13,,2,8446290,0,0.91004,870.0,19681969,L,956.0,2,PIT,3.0,96719,10
0,31,29,Yann Danis,0,84,2.86344,Danis,17,3.0,0,8471186,0,0.90996,849.0,20082009,L,933.0,2,NYI,,105607,10
1,25,24,Marv Edwards,0,77,3.25577,Edwards,9,,24,8449914,1,0.90983,777.0,19691970,L,854.0,1,TOR,4.0,85141,10
0,28,23,Alex Stalock,0,71,2.84899,Stalock,10,4.0,0,8471774,0,0.90978,716.0,20172018,L,787.0,1,MIN,,89716,10
1,28,21,Curtis McElhinney,0,64,2.69823,McElhinney,11,1.0,0,8470147,1,0.90896,639.0,20132014,L,703.0,2,CBJ,,85389,10
0,24,21,Peter Budaj,0,56,2.51067,Budaj,8,3.0,6,8469514,0,0.90894,559.0,20132014,L,615.0,1,MTL,,80297,10
0,19,17,Gump Worsley,0,50,2.77799,Worsley,7,,0,8450152,0,0.90842,496.0,19641965,L,546.0,1,MTL,1.0,64795,10
1,35,30,Anton Forsberg,0,85,2.97413,Forsberg,16,4.0,0,8476341,1,0.9077,836.0,20172018,L,921.0,0,CHI,,102887,10
0,23,17,Peter Skudra,0,47,2.41935,Skudra,8,,2,8464715,0,0.90748,461.0,20012002,L,508.0,1,VAN,2.0,69936,10
1,28,24,Manny Legace,0,69,2.81243,Legace,7,5.0,0,8459308,1,0.90738,676.0,20092010,L,745.0,1,CAR,,88322,10
0,41,33,Cristobal Huet,0,89,2.42808,Huet,16,,4,8469658,0,0.90738,872.0,20032004,L,961.0,3,LAK,10.0,131956,10
0,27,26,Ilya Bryzgalov,0,62,2.46599,Bryzgalov,8,6.0,0,8468524,0,0.90718,606.0,20062007,L,668.0,1,ANA,,90511,10
0,27,27,Darcy Kuemper,0,66,2.56042,Kuemper,11,3.0,4,8475311,0,0.90704,644.0,20202021,L,710.0,2,ARI,,92797,10
0,35,32,Jean-Sebastien Giguere,0,96,2.84631,Giguere,15,7.0,2,8462044,0,0.90688,935.0,20092010,L,1031.0,3,"ANA,TOR",,121420,10
1,24,21,Pekka Rinne,0,62,2.83864,Rinne,12,1.0,0,8471469,1,0.90662,602.0,20202021,L,664.0,2,NSH,,78629,10
1,16,16,Jaroslav Halak,0,44,2.89452,Halak,6,0.0,2,8470860,1,0.90618,425.0,20062007,L,469.0,2,MTL,,54724,10
0,40,39,Brian Boucher,0,108,2.74148,Boucher,19,,2,8462052,0,0.90608,1042.0,20032004,L,1150.0,5,PHX,10.0,141821,10
1,27,26,Ken Wregget,0,67,2.52832,Wregget,12,,8,8452535,1,0.90589,645.0,19981999,L,712.0,1,CGY,4.0,95399,10
2,25,22,Adin Hill,0,61,2.65998,Hill,11,1.0,0,8478499,2,0.90586,587.0,20212022,L,648.0,2,SJS,,82557,10
1,23,15,Brent Johnson,0,51,2.7614,Johnson,6,1.0,0,8462161,1,0.90573,490.0,20092010,L,541.0,0,PIT,,66488,10
0,27,26,Jeff Hackett,0,65,2.39246,Hackett,10,,0,8447449,0,0.90497,619.0,20032004,L,684.0,3,PHI,6.0,97807,10
1,30,26,Henrik Lundqvist,0,84,3.15644,Lundqvist,12,3.0,2,8468685,1,0.90486,799.0,20192020,L,883.0,1,NYR,,95804,10
0,24,19,Dany Sabourin,0,57,2.75469,Sabourin,9,1.0,2,8467430,0,0.90436,539.0,20072008,L,596.0,2,PIT,,74491,10
0,22,22,Gilles Gilbert,0,67,3.04999,Gilbert,10,,4,8447170,0,0.90359,628.0,19721973,L,695.0,2,MNS,2.0,79082,10
1,27,25,Terry Sawchuk,0,80,3.15983,Sawchuk,11,,12,8450111,1,0.90349,749.0,19651966,L,829.0,1,TOR,3.0,91144,10
1,25,24,Jaroslav Halak,0,66,2.72364,Halak,9,5.0,0,8470860,1,0.90294,614.0,20222023,L,680.0,1,NYR,,87236,10
1,33,33,Jacques Plante,0,109,3.37519,Plante,17,,6,8450066,1,0.90241,1008.0,19641965,L,1117.0,2,NYR,5.0,116260,10
1,26,26,Martin Gerber,0,78,3.02977,Gerber,14,1.0,16,8469675,1,0.90237,721.0,20082009,L,799.0,1,"OTT,TOR",,92680,10
0,24,24,Pekka Rinne,0,63,2.76555,Rinne,10,3.0,0,8471469,0,0.90232,582.0,20132014,L,645.0,2,NSH,,82009,10
2,32,28,Garth Snow,0,76,2.66311,Snow,15,,8,8458075,2,0.90193,699.0,19992000,L,775.0,0,VAN,3.0,102737,10
1,24,21,Anders Lindback,0,63,2.89836,Lindback,10,1.0,0,8474765,1,0.90186,579.0,20122013,L,642.0,0,TBL,,78251,10
0,50,48,Les Binkley,0,158,3.2933,Binkley,31,,0,8449825,0,0.9018,1451.0,19681969,R,1609.0,0,PIT,8.0,172714,10
1,29,24,Anders Nilsson,0,78,3.11878,Nilsson,13,2.0,4,8475195,1,0.90114,711.0,20152016,L,789.0,0,"EDM,STL",,90035,10
1,36,29,Mathieu Garon,0,88,2.72445,Garon,14,6.0,2,8464999,1,0.90078,799.0,20102011,R,887.0,3,CBJ,,116280,10
0,29,25,Chris Terreri,0,74,2.7259,Terreri,11,,0,8451860,0,0.90067,671.0,19961997,L,745.0,0,"SJS,CHI",5.0,97729,10
0,25,17,Garth Snow,0,55,2.71184,Snow,7,,14,8458075,0,0.89981,494.0,20012002,L,549.0,2,NYI,2.0,73013,10
0,23,21,Devon Levi,0,67,3.10448,Levi,8,2.0,0,8482221,0,0.89939,599.0,20232024,L,666.0,0,BUF,,77694,10
0,29,28,Dustin Tokarski,0,91,3.26665,Tokarski,12,5.0,0,8474682,0,0.89888,809.0,20212022,L,900.0,1,BUF,,100286,10
0,44,41,Mackenzie Blackwood,0,140,3.44667,Blackwood,25,4.0,2,8478406,0,0.89877,1243.0,20232024,L,1383.0,2,SJS,,146228,10
1,30,28,Cam Ward,0,84,3.06333,Ward,12,6.0,2,8470320,1,0.89805,740.0,20132014,L,824.0,0,CAR,,98716,10
0,23,23,Jack Norris,0,85,3.69775,Norris,11,,0,8450054,0,0.89759,745.0,19641965,L,830.0,1,BOS,2.0,82753,10
3,28,23,John Grahame,0,72,2.85157,Grahame,13,2.0,2,8460715,3,0.89743,630.0,20062007,L,702.0,0,CAR,,90897,10
0,27,21,Joonas Korpisalo,0,67,2.95465,Korpisalo,7,3.0,0,8476914,0,0.89708,584.0,20182019,L,651.0,0,CBJ,,81634,10
3,25,22,Robert Esche,0,68,3.02278,Esche,8,,2,8465093,3,0.89649,589.0,20002001,L,657.0,2,PHX,4.0,80985,10
1,37,30,Fredrik Norrena,0,89,2.72513,Norrena,19,6.0,0,8470090,1,0.89602,767.0,20072008,L,856.0,2,CBJ,,117572,10
0,24,21,Joonas Korpisalo,0,62,2.75127,Korpisalo,8,3.0,0,8476914,0,0.89597,534.0,20242025,L,596.0,3,BOS,,81126,10
1,34,34,Gary Simmons,0,124,3.67198,Simmons,21,,26,8450114,1,0.89527,1060.0,19741975,L,1184.0,2,CGS,3.0,121569,10
0,25,22,Mikael Tellqvist,0,73,3.13144,Tellqvist,11,2.0,0,8468550,0,0.89526,624.0,20052006,L,697.0,2,TOR,,83923,10
2,26,22,Tom Draper,0,75,3.20794,Draper,9,,2,8446480,2,0.89466,637.0,19911992,L,712.0,1,BUF,5.0,84166,10
0,24,21,Laurent Brossoit,0,62,2.90299,Brossoit,9,3.0,0,8476316,0,0.89455,526.0,20212022,L,588.0,1,VGK,,76886,10
0,31,25,Ray Emery,0,80,3.05826,Emery,11,7.0,4,8469548,0,0.89445,678.0,20142015,L,758.0,0,PHI,,94171,10
2,39,38,Petr Mrazek,0,132,3.65791,Mrazek,22,3.0,4,8475852,2,0.89423,1116.0,20222023,L,1248.0,0,CHI,,129910,10
0,20,17,Dominik Hasek,0,44,2.60269,Hasek,4,,8,8447687,0,0.89346,369.0,19911992,L,413.0,1,CHI,1.0,60860,10
0,22,20,Mackenzie Blackwood,0,60,3.19843,Blackwood,6,2.0,2,8478406,0,0.89342,503.0,20222023,L,563.0,0,NJD,,67533,10
1,28,27,Dan Vladar,0,80,2.89849,Vladar,11,6.0,2,8478435,1,0.89319,669.0,20242025,L,749.0,2,CGY,,99362,10
1,42,41,Trevor Kidd,0,130,3.31369,Kidd,23,,6,8456830,1,0.89317,1087.0,20002001,L,1217.0,1,FLA,6.0,141232,10
0,25,23,Nico Daws,0,66,3.11435,Daws,11,1.0,0,8482076,0,0.89303,551.0,20212022,L,617.0,0,NJD,,76292,10
1,27,25,Matt Murray,0,79,3.37562,Murray,13,1.0,2,8476899,1,0.89295,659.0,20202021,L,738.0,2,OTT,,84251,10
1,39,37,Marcel Paille,0,135,3.58333,Paille,21,,2,8450058,1,0.89251,1121.0,19641965,L,1256.0,0,NYR,7.0,135628,10
0,36,32,Terry Sawchuk,0,99,3.07177,Sawchuk,17,,0,8450111,0,0.89144,813.0,19671968,L,912.0,2,LAK,5.0,116024,10
3,26,24,Ron Tugnutt,0,82,3.60013,Tugnutt,10,,2,8451837,3,0.89139,673.0,19881989,L,755.0,0,QUE,3.0,81997,10
0,20,19,Gord McRae,0,57,3.21756,McRae,3,,4,8449515,0,0.89122,467.0,19741975,L,524.0,0,TOR,6.0,63775,10
0,36,29,Chad Johnson,0,105,3.55223,Johnson,16,3.0,0,8473434,0,0.89085,857.0,20172018,L,962.0,0,BUF,,106412,10
1,31,28,Thomas Greiss,0,92,3.66112,Greiss,15,1.0,2,8471306,1,0.89073,750.0,20212022,L,842.0,0,DET,,90464,10
0,34,30,Roger Crozier,0,95,3.29803,Crozier,16,,2,8449859,0,0.8903,771.0,19671968,R,866.0,1,DET,4.0,103698,10
1,33,29,Wayne Thomas,0,116,3.86913,Thomas,13,,4,8451891,1,0.89004,939.0,19761977,L,1055.0,1,TOR,6.0,107931,10
0,47,46,Nikolai Khabibulin,0,153,3.39863,Khabibulin,32,4.0,12,8459140,0,0.88984,1236.0,20102011,L,1389.0,2,EDM,,162065,10
1,21,19,Gerry Cheevers,0,48,2.65568,Cheevers,5,,14,8449853,1,0.8894,386.0,19771978,L,434.0,1,BOS,2.0,65068,10
0,36,29,Allan Bester,0,110,3.675,Bester,14,,8,8445458,0,0.88866,878.0,19861987,L,988.0,2,TOR,3.0,107755,10
2,23,20,Ron Hextall,0,52,2.52532,Hextall,7,,2,8447775,2,0.88793,412.0,19981999,L,464.0,0,PHI,4.0,74129,10
1,30,22,Steve Weeks,0,79,3.69187,Weeks,7,,2,8452355,1,0.88746,623.0,19911992,L,702.0,0,"NYI,LAK",2.0,77034,10
0,23,22,Gary Smith,0,79,3.54489,Smith,10,,5,8451528,0,0.8873,622.0,19721973,L,701.0,0,CHI,2.0,80228,10
0,29,28,Clint Malarchuk,0,102,3.73356,Malarchuk,13,,6,8449096,0,0.88704,801.0,19911992,L,903.0,0,BUF,3.0,98351,10
1,24,24,Brian Hayward,0,89,3.72519,Hayward,12,,0,8447701,1,0.88676,697.0,19821983,L,786.0,1,WIN,2.0,86009,10
0,25,21,Gary Inness,0,85,3.84224,Inness,9,,2,8448175,0,0.88666,665.0,19751976,L,750.0,0,"PIT,PHI",2.0,79641,10
1,27,25,Les Binkley,0,79,3.2117,Binkley,13,,0,8449825,1,0.88583,613.0,19691970,R,692.0,3,PIT,1.0,88551,10
0,25,20,Aaron Dell,0,70,3.17392,Dell,8,4.0,0,8477180,0,0.8858,543.0,20182019,L,613.0,2,SJS,,79397,10
2,24,20,Michael Garnett,0,73,3.44488,Garnett,7,4.0,0,8469529,2,0.88485,561.0,20052006,L,634.0,2,ATL,,76287,10
0,14,13,Al Jensen,0,34,2.54358,Jensen,3,,6,8448275,0,0.88435,260.0,19841985,L,294.0,1,WSH,1.0,48121,10
0,17,16,Ross Brooks,0,48,2.98265,Brooks,3,,0,8449842,0,0.88433,367.0,19741975,L,415.0,0,BOS,3.0,57935,10
0,31,28,Don Beaupre,0,109,3.70255,Beaupre,17,,4,8445381,0,0.88416,832.0,19841985,L,941.0,1,MNS,3.0,105981,10
1,13,12,Sean Burke,0,35,3.05232,Burke,1,,6,8445769,1,0.88333,265.0,19871988,L,300.0,1,NJD,0.0,41280,10
1,20,18,Collin Delia,0,62,3.2756,Delia,6,2.0,0,8480420,1,0.88212,464.0,20222023,L,526.0,0,VAN,,68140,10
1,28,27,Tim Cheveldae,0,101,3.78828,Cheveldae,9,,2,8446082,1,0.88159,752.0,19891990,L,853.0,0,DET,8.0,95980,10
0,36,35,Gary Smith,0,139,3.99795,Smith,17,,12,8451528,0,0.88129,1032.0,19761977,L,1171.0,1,MNS,8.0,125164,10
0,21,21,Steve Baker,0,73,3.48633,Baker,6,,5,8445218,0,0.88013,536.0,19801981,L,609.0,2,NYR,5.0,75380,10
1,25,23,Frank Pietrangelo,0,86,3.93717,Pietrangelo,11,,24,8450390,1,0.87955,628.0,19901991,L,714.0,0,PIT,1.0,78635,10
3,29,26,Darcy Wakaluk,0,97,3.64627,Wakaluk,12,,20,8452248,3,0.8792,706.0,19921993,L,803.0,1,MNS,5.0,95769,10
0,32,31,Gilles Meloche,0,115,3.80189,Meloche,13,,2,8449550,0,0.87881,834.0,19841985,R,949.0,0,MNS,6.0,108893,10
2,29,17,Glenn Healy,0,69,3.02579,Healy,12,,2,8447709,2,0.8783,498.0,19931994,L,567.0,2,NYR,2.0,82094,10
0,29,29,Brian Hayward,0,94,3.36947,Hayward,12,,4,8447701,0,0.87776,675.0,19891990,L,769.0,1,MTL,6.0,100431,10
0,29,24,Mario Brunetta,0,96,3.73391,Brunetta,12,,16,8445693,0,0.87628,680.0,19871988,L,776.0,0,QUE,1.0,92557,10
0,29,26,Bob Sauve,0,100,3.7301,Sauve,10,,2,8451143,0,0.87577,705.0,19781979,L,805.0,0,BUF,7.0,96512,10
1,33,32,Michel Plasse,0,118,3.66465,Plasse,14,,0,8450468,1,0.87565,831.0,19801981,L,949.0,0,QUE,9.0,115918,10
0,42,39,Denis Herron,0,169,4.63804,Herron,22,,4,8447755,0,0.87546,1188.0,19841985,L,1357.0,1,PIT,3.0,131176,10
1,21,20,Mike Liut,0,70,3.73848,Liut,7,,2,8448865,1,0.87455,488.0,19911992,L,558.0,1,WSH,2.0,67407,10
0,20,19,Richard Sevigny,0,62,3.38048,Sevigny,6,,8,8451308,0,0.87398,430.0,19841985,L,492.0,1,QUE,2.0,66026,10
1,34,31,Rejean Lemelin,0,135,4.32188,Lemelin,15,,0,8448759,1,0.87335,931.0,19811982,L,1066.0,0,CGY,6.0,112451,10
0,24,24,Steve Weeks,0,92,3.7962,Weeks,12,,0,8452355,0,0.87327,634.0,19841985,L,726.0,2,HFD,2.0,87245,10
0,27,25,Steve Weeks,0,86,3.5157,Weeks,10,,2,8452355,0,0.87202,586.0,19871988,L,672.0,0,"HFD,VAN",4.0,88062,10
0,43,37,Don Beaupre,0,161,4.22954,Beaupre,22,,8,8445381,0,0.87181,1095.0,19871988,L,1256.0,0,MNS,3.0,137036,10
2,40,34,Vincent Tremblay,0,153,4.52123,Tremblay,18,,2,8451958,2,0.87142,1037.0,19811982,L,1190.0,1,TOR,8.0,121825,10
2,19,16,Ed Staniowski,0,72,4.27765,Staniowski,3,,0,8451655,2,0.87096,486.0,19801981,L,558.0,0,STL,3.0,60594,10
0,46,41,Cesare Maniago,0,172,4.02702,Maniago,24,,18,8450020,0,0.87038,1155.0,19771978,L,1327.0,1,VAN,8.0,153761,10
1,34,30,Bob Sauve,0,107,3.5704,Sauve,16,,4,8451143,1,0.86967,714.0,19871988,L,821.0,0,NJD,3.0,107887,10
3,35,29,Darren Pang,0,120,4.37978,Pang,11,,4,8450140,3,0.8687,794.0,19881989,L,914.0,0,CHI,6.0,98635,10
2,36,35,Richard Brodeur,0,141,4.03033,Brodeur,21,,0,8445694,2,0.8671,920.0,19831984,L,1061.0,1,VAN,5.0,125945,10
0,27,24,Craig Billington,0,79,3.43552,Billington,13,,2,8445470,0,0.867,515.0,19951996,L,594.0,1,BOS,3.0,82782,10
0,41,32,Kirk McLean,0,131,3.99129,McLean,22,,4,8449474,0,0.86673,852.0,19901991,L,983.0,0,VAN,3.0,118157,10
0,30,23,Ken Wregget,0,88,3.55687,Wregget,14,,6,8452535,0,0.86666,572.0,19901991,L,660.0,0,PHI,3.0,89067,10
0,29,27,Ed Staniowski,0,108,4.09276,Staniowski,16,,0,8451655,0,0.86567,696.0,19761977,L,804.0,0,STL,1.0,94997,10
1,22,19,Clint Malarchuk,0,80,3.9653,Malarchuk,9,,9,8449096,1,0.86463,511.0,19831984,L,591.0,0,QUE,2.0,72630,10
0,26,22,Steve Weeks,0,90,3.97726,Weeks,11,,4,8452355,0,0.86425,573.0,19831984,L,663.0,0,NYR,2.0,81463,10
0,34,33,Rob Holland,0,126,3.84048,Holland,17,,2,8447931,0,0.86407,801.0,19791980,L,927.0,1,PIT,6.0,118110,10
3,35,33,Ken Wregget,0,152,4.52037,Wregget,21,,20,8452535,3,0.86293,957.0,19881989,L,1109.0,0,"TOR,PHI",2.0,121052,10
1,50,49,Rogie Vachon,0,189,3.91126,Vachon,27,,21,8452122,1,0.86284,1189.0,19781979,L,1378.0,0,DET,11.0,173959,10
3,50,44,Michel Larocque,0,207,4.69997,Larocque,24,,2,8448700,3,0.86245,1298.0,19811982,L,1505.0,0,TOR,8.0,158554,10
0,25,24,Jacques Cloutier,0,81,3.50341,Cloutier,7,,0,8446089,0,0.85839,491.0,19821983,L,572.0,0,BUF,6.0,83233,10
2,37,37,Greg Stefan,0,155,4.50515,Stefan,20,,20,8451701,2,0.85608,922.0,19851986,L,1077.0,1,DET,5.0,123858,10
0,25,24,Harvey Bennett,0,106,4.35915,Bennett,13,,0,8449819,0,,,19441945,L,,0,BOS,2.0,87540,10
0,27,27,Alec Connell,0,63,2.21052,Connell,11,,0,8449856,0,,,19361937,R,,2,MMR,6.0,102600,10
0,36,36,Alec Connell,0,110,3.01369,Connell,22,,0,8449856,0,,,19301931,R,,3,SEN,4.0,131400,10
0,24,24,Hec Highton,0,108,4.5,Highton,14,,0,8449994,0,,,19431944,R,,0,CHI,0.0,86400,10
0,31,31,Herb Rheaume,0,92,2.92527,Rheaume,20,,0,8450099,0,,,19251926,L,,0,MTL,1.0,113220,10
0,23,23,John Ross Roach,0,80,3.47826,Roach,13,,0,8450103,0,,,19231924,L,,1,TSP,0.0,82800,10
1,18,18,Georges Vezina,0,78,4.26812,Vezina,8,,0,8450137,1,,,19181919,L,,1,MTL,0.0,65790,10
0,14,13,Scott Darling,0,27,1.9459,Darling,4,0.0,0,8474152,0,0.93556,392.0,20142015,L,419.0,1,CHI,,49951,9
0,13,13,Matt Murray,0,25,2.00378,Murray,2,1.0,0,8476899,0,0.92957,330.0,20152016,L,355.0,1,PIT,,44915,9
0,17,14,Jamie Storr,0,34,2.21787,Storr,5,,0,8460497,0,0.92946,448.0,19971998,L,482.0,2,LAK,1.0,55188,9
0,11,11,Jean-Sebastien Aubin,0,25,2.21434,Aubin,0,2.0,0,8462102,0,0.92424,305.0,20052006,R,330.0,1,TOR,,40644,9
0,19,12,Jamie Storr,0,28,1.89519,Storr,4,,4,8460497,0,0.92222,332.0,20012002,L,360.0,2,LAK,3.0,53187,9
1,14,12,Jonathan Bernier,0,24,1.87414,Bernier,3,1.0,0,8473541,1,0.92156,282.0,20122013,L,306.0,1,LAK,,46101,9
0,18,14,Akira Schmid,0,32,2.13013,Schmid,5,2.0,0,8481033,0,0.92156,376.0,20222023,L,408.0,1,NJD,,54081,9
1,20,18,Al Montoya,0,46,2.39213,Montoya,5,5.0,2,8471219,1,0.92136,539.0,20102011,L,585.0,1,NYI,,69227,9
0,14,14,Anton Khudobin,0,31,2.31631,Khudobin,4,1.0,4,8471418,0,0.9201,357.0,20122013,L,388.0,1,BOS,,48180,9
0,20,17,Wade Dubielewicz,0,51,2.70226,Dubielewicz,9,1.0,0,8470584,0,0.91866,576.0,20072008,L,627.0,0,NYI,,67943,9
2,23,20,Marc Denis,0,51,2.54265,Denis,8,,6,8462055,2,0.91747,567.0,19992000,L,618.0,3,COL,3.0,72208,9
0,20,20,Linus Ullmark,0,49,2.63185,Ullmark,6,3.0,0,8476999,0,0.91708,542.0,20202021,L,591.0,0,BUF,,67025,9
0,19,18,Kevin Lankinen,0,49,2.7498,Lankinen,8,1.0,2,8480947,0,0.91595,534.0,20222023,L,583.0,0,NSH,,64150,9
0,21,18,Scott Wedgewood,0,51,2.71573,Wedgewood,8,3.0,0,8475809,0,0.91542,552.0,20222023,L,603.0,1,DAL,,67606,9
0,19,14,Thomas Greiss,0,40,2.30167,Greiss,7,1.0,2,8471306,0,0.91525,432.0,20112012,L,472.0,0,SJS,,62563,9
1,22,18,Michal Neuvirth,0,45,2.59936,Neuvirth,7,3.0,0,8473607,1,0.91509,485.0,20172018,L,530.0,1,PHI,,62323,9
0,24,23,Jonathan Bernier,0,65,2.98518,Bernier,11,1.0,0,8473541,0,0.91413,692.0,20202021,L,757.0,0,DET,,78387,9
1,30,26,Seth Martin,0,67,2.59527,Martin,10,,0,8450024,1,0.9141,713.0,19671968,L,780.0,1,STL,7.0,92938,9
0,15,14,Alex Lyon,0,43,2.88854,Lyon,4,2.0,0,8479312,0,0.91393,446.0,20222023,L,488.0,1,FLA,,53591,9
0,17,16,Michal Neuvirth,0,40,2.7516,Neuvirth,4,0.0,0,8473607,0,0.91379,424.0,20092010,L,464.0,0,WSH,,52333,9
0,20,19,Hannu Toivonen,0,51,2.63199,Toivonen,5,4.0,6,8470084,0,0.91355,539.0,20052006,L,590.0,1,BOS,,69757,9
0,19,17,Adin Hill,0,46,2.74381,Hill,9,1.0,0,8478499,0,0.9132,484.0,20202021,L,530.0,2,ARI,,60354,9
0,21,16,Mikael Tellqvist,0,47,2.74457,Tellqvist,6,1.0,0,8468550,0,0.91181,486.0,20082009,L,533.0,0,"PHX,BUF",,61649,9
